step,amount,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
36,98022.6,0,1,0,0,0,0
398,181539.55,1,0,0,0,0,0
259,104179.43,0,1,0,0,0,0
310,240452.84,0,1,0,0,0,0
165,205914.52,0,1,0,0,0,0
544,49807.15,0,1,0,0,0,0
209,18939.76,0,1,0,0,0,0
656,252385.09,0,1,0,0,0,0
371,1759795.65,0,0,0,0,1,0
400,80569.31,1,0,0,0,0,0
688,127851.44,1,0,0,0,0,0
321,4974.75,0,0,0,1,0,0
301,225658.12,0,1,0,0,0,0
409,2483.1,0,0,0,1,0,0
157,184.92,0,0,0,1,0,0
348,4705.98,0,0,0,1,0,0
399,166348.65,0,1,0,0,0,0
322,126711.72,0,0,0,0,1,0
231,462997.88,0,1,0,0,0,0
140,13290.27,1,0,0,0,0,0
329,231174.85,1,0,0,0,0,0
12,11749.21,0,0,0,1,0,0
442,281202.25,1,0,0,0,0,0
527,304410.29,1,0,0,0,0,0
448,4429.16,0,0,0,1,0,0
282,15704.51,0,0,0,1,0,0
282,262952.8,1,0,0,0,0,0
130,83619.42,1,0,0,0,0,0
19,563738.18,0,0,0,0,1,0
393,170514.21,1,0,0,0,0,0
163,191727.81,0,1,0,0,0,0
309,258601.01,1,0,0,0,0,0
327,5484.56,0,0,0,1,0,0
264,71954.66,1,0,0,0,0,0
233,35581.78,1,0,0,0,0,0
405,7908.41,1,0,0,0,0,0
311,8280.81,0,0,0,1,0,0
375,665234.6,0,0,0,0,1,0
136,168982.74,0,1,0,0,0,0
36,260114.52,0,1,0,0,0,0
355,35874.87,1,0,0,0,0,0
397,26150.85,0,0,0,1,0,0
39,12378.52,0,0,0,1,0,0
15,15756.47,1,0,0,0,0,0
254,117906.11,1,0,0,0,0,0
132,25624.52,0,0,0,1,0,0
592,140191.26,0,1,0,0,0,0
255,29037.17,0,1,0,0,0,0
136,113550.79,1,0,0,0,0,0
164,12583.56,0,0,0,1,0,0
180,429479.41,0,1,0,0,0,0
379,6328.37,0,0,0,1,0,0
330,28585.91,0,0,0,1,0,0
234,38158.99,0,1,0,0,0,0
374,320461.94,0,0,0,0,1,0
256,250657.11,1,0,0,0,0,0
230,27567.49,1,0,0,0,0,0
136,1469.85,0,0,0,1,0,0
232,159379.32,1,0,0,0,0,0
354,394280.78,1,0,0,0,0,0
278,182629.91,1,0,0,0,0,0
140,2107.66,0,0,0,1,0,0
355,31499.37,1,0,0,0,0,0
20,63992.4,0,1,0,0,0,0
323,142676.82,0,1,0,0,0,0
186,71347.39,0,1,0,0,0,0
687,111166.2,0,1,0,0,0,0
402,169475.42,0,0,0,0,1,0
328,482705.75,0,0,0,0,1,0
193,70610.36,1,0,0,0,0,0
595,99135.51,1,0,0,0,0,0
225,34624.73,0,0,0,1,0,0
695,31039.7,0,0,0,0,1,0
709,92827.33,0,1,0,0,0,0
182,1366.53,0,0,0,1,0,0
401,965457.56,0,0,0,0,1,0
138,238490.27,0,1,0,0,0,0
331,2127.56,0,0,0,1,0,0
18,225355.42,0,1,0,0,0,0
589,343087.18,0,0,0,0,1,0
330,113470.69,0,1,0,0,0,0
380,195430.8,1,0,0,0,0,0
303,58712.27,0,1,0,0,0,0
326,4188.17,0,0,0,1,0,0
306,32127.3,0,1,0,0,0,0
540,32404.91,0,0,0,1,0,0
288,3439.38,0,0,0,1,0,0
234,3758.74,0,0,0,1,0,0
21,124659.47,1,0,0,0,0,0
229,176465.18,1,0,0,0,0,0
19,11394.74,0,0,0,1,0,0
204,39320.2,0,1,0,0,0,0
394,323305.15,0,1,0,0,0,0
34,340393.5,1,0,0,0,0,0
204,82897.89,0,1,0,0,0,0
229,162033.69,0,1,0,0,0,0
133,19425.13,0,0,0,1,0,0
186,16642.37,0,0,0,1,0,0
184,721.18,0,0,1,0,0,0
301,2692.66,0,0,0,1,0,0
203,197521.89,0,1,0,0,0,0
524,87363.01,1,0,0,0,0,0
359,23298.42,0,0,0,1,0,0
327,12701.97,0,0,0,1,0,0
139,2301868.3,0,0,0,0,1,0
212,193985.87,1,0,0,0,0,0
139,28141.87,1,0,0,0,0,0
260,137538.19,1,0,0,0,0,0
205,106417.66,0,1,0,0,0,0
394,12850.53,0,1,0,0,0,0
181,11185.43,0,0,0,1,0,0
16,5211.21,0,0,0,1,0,0
136,85201.63,0,1,0,0,0,0
236,229770.75,0,1,0,0,0,0
156,12326.43,0,0,0,1,0,0
129,599605.36,0,1,0,0,0,0
178,1122130.17,0,0,0,0,1,0
307,69485.96,1,0,0,0,0,0
500,218294.72,0,1,0,0,0,0
259,7220.88,0,0,0,1,0,0
306,90500.5,0,1,0,0,0,0
236,65441.76,0,1,0,0,0,0
297,23927.01,0,0,0,1,0,0
187,404302.52,1,0,0,0,0,0
41,82229.12,0,1,0,0,0,0
12,9253.34,0,0,0,1,0,0
280,3701344.68,0,0,0,0,1,0
378,104072.94,0,1,0,0,0,0
40,367360.59,0,1,0,0,0,0
416,2362165.78,0,0,0,0,1,0
404,18607.08,1,0,0,0,0,0
330,245920.65,0,1,0,0,0,0
134,48928.19,0,0,0,1,0,0
20,207827.95,0,1,0,0,0,0
260,232297.88,0,1,0,0,0,0
589,11869.84,0,0,0,1,0,0
162,266960.64,0,1,0,0,0,0
164,47344.05,1,0,0,0,0,0
17,131021.15,1,0,0,0,0,0
260,24253.67,0,1,0,0,0,0
17,321119.32,0,1,0,0,0,0
42,138864.68,0,1,0,0,0,0
334,13032.5,0,0,0,1,0,0
300,27502.74,0,0,0,1,0,0
406,21474.0,0,0,0,1,0,0
214,48805.22,0,0,0,1,0,0
302,8236.5,0,0,0,1,0,0
381,147529.64,0,1,0,0,0,0
354,105510.32,0,1,0,0,0,0
235,172420.55,0,1,0,0,0,0
324,217790.53,0,1,0,0,0,0
136,130281.12,0,1,0,0,0,0
396,12510.25,0,0,0,1,0,0
406,186057.44,1,0,0,0,0,0
155,56468.59,0,0,0,1,0,0
544,217944.76,0,1,0,0,0,0
177,38450.37,1,0,0,0,0,0
303,16026.14,0,0,0,1,0,0
178,18453.78,0,0,0,1,0,0
328,290995.2,0,1,0,0,0,0
687,156192.53,1,0,0,0,0,0
163,108458.3,0,1,0,0,0,0
190,210610.83,0,1,0,0,0,0
136,125061.27,1,0,0,0,0,0
279,159784.72,0,1,0,0,0,0
235,371.96,0,0,0,1,0,0
252,152602.75,0,1,0,0,0,0
43,10215.54,0,0,0,1,0,0
327,68093.95,0,0,0,1,0,0
179,14258.89,0,0,0,1,0,0
137,8926.78,0,0,0,1,0,0
350,49466.9,1,0,0,0,0,0
382,113721.69,1,0,0,0,0,0
403,130240.6,0,1,0,0,0,0
138,23829.6,0,0,0,1,0,0
307,42289.08,0,1,0,0,0,0
403,188240.65,0,1,0,0,0,0
500,80370.33,0,1,0,0,0,0
330,390181.76,0,1,0,0,0,0
11,1710862.7,0,0,0,0,1,0
348,2690444.53,0,0,0,0,1,0
132,21659.81,0,0,0,1,0,0
351,94731.25,0,1,0,0,0,0
322,17800.31,0,0,0,1,0,0
346,117869.47,1,0,0,0,0,0
397,25667.06,0,0,0,1,0,0
277,84539.14,0,1,0,0,0,0
323,816189.32,0,0,0,0,1,0
18,9069.16,0,0,0,1,0,0
201,206129.45,0,1,0,0,0,0
45,140155.53,0,1,0,0,0,0
179,244589.21,0,1,0,0,0,0
185,201643.1,0,1,0,0,0,0
211,4666.99,0,0,0,1,0,0
43,72295.21,0,1,0,0,0,0
211,17569.38,0,0,0,1,0,0
275,217729.22,1,0,0,0,0,0
322,30930.28,0,0,0,1,0,0
358,26504.2,0,0,0,1,0,0
40,13809.9,0,0,0,1,0,0
131,229016.21,0,1,0,0,0,0
215,4940.57,0,0,0,1,0,0
302,80117.89,0,1,0,0,0,0
301,13800.17,0,0,0,1,0,0
332,72316.78,1,0,0,0,0,0
253,197482.85,1,0,0,0,0,0
162,25972.33,1,0,0,0,0,0
354,233067.83,1,0,0,0,0,0
40,30658.64,0,1,0,0,0,0
238,729.59,0,0,1,0,0,0
192,36505.55,0,0,0,0,1,0
325,70973.52,0,1,0,0,0,0
10,207539.45,1,0,0,0,0,0
300,90797.08,0,1,0,0,0,0
133,40426.57,0,1,0,0,0,0
207,100529.56,1,0,0,0,0,0
404,29570.75,0,1,0,0,0,0
404,16889.47,0,0,0,1,0,0
330,5206.58,0,0,0,1,0,0
18,788627.86,0,0,0,0,1,0
201,8779.42,0,0,0,1,0,0
276,119478.29,1,0,0,0,0,0
705,168102.98,1,0,0,0,0,0
16,201452.99,0,1,0,0,0,0
403,65425.73,0,1,0,0,0,0
163,14851.64,0,1,0,0,0,0
211,78687.02,1,0,0,0,0,0
164,214537.27,1,0,0,0,0,0
303,132503.93,1,0,0,0,0,0
397,10841.05,0,0,0,1,0,0
40,7124.84,0,0,0,1,0,0
15,449186.43,0,1,0,0,0,0
162,134188.54,0,1,0,0,0,0
19,23967.75,1,0,0,0,0,0
207,35016.37,1,0,0,0,0,0
186,3405.47,0,0,0,1,0,0
372,298721.49,0,1,0,0,0,0
405,509251.0,0,0,0,0,1,0
277,91961.25,1,0,0,0,0,0
180,584.18,0,0,0,1,0,0
371,20770.49,0,0,0,1,0,0
206,349277.97,0,1,0,0,0,0
398,9232.19,0,0,0,1,0,0
308,34977.06,0,0,0,0,1,0
210,201844.91,0,0,0,0,1,0
400,15095.39,0,0,0,1,0,0
35,1579.85,0,0,0,1,0,0
379,30249.32,0,1,0,0,0,0
17,16819.06,0,0,0,1,0,0
154,275100.64,0,1,0,0,0,0
527,471198.89,1,0,0,0,0,0
41,159092.91,1,0,0,0,0,0
327,10928.34,0,0,0,1,0,0
229,151367.49,1,0,0,0,0,0
377,84753.0,0,1,0,0,0,0
346,994.5,1,0,0,0,0,0
153,305132.89,1,0,0,0,0,0
42,250408.47,1,0,0,0,0,0
283,487493.04,0,0,0,0,1,0
345,12273.45,0,0,0,1,0,0
183,22505.09,0,0,0,0,1,0
211,33898.56,0,0,0,0,1,0
129,194615.8,0,0,0,0,1,0
229,8714.73,0,1,0,0,0,0
356,64410.47,0,1,0,0,0,0
36,125223.52,0,1,0,0,0,0
180,261999.94,0,1,0,0,0,0
371,40623.88,0,1,0,0,0,0
133,237770.86,1,0,0,0,0,0
260,73127.57,0,1,0,0,0,0
139,549727.77,0,0,0,0,1,0
370,4428.95,0,1,0,0,0,0
10,63784.59,1,0,0,0,0,0
376,199345.77,0,1,0,0,0,0
253,8541.04,0,0,0,1,0,0
397,147910.78,0,1,0,0,0,0
34,392942.81,1,0,0,0,0,0
324,71514.5,0,0,0,1,0,0
370,25894.06,0,0,0,1,0,0
262,2544.31,0,0,0,1,0,0
9,1842602.28,0,0,0,0,1,0
667,385327.07,0,1,0,0,0,0
162,75401.13,1,0,0,0,0,0
157,116173.05,0,1,0,0,0,0
260,111938.73,0,1,0,0,0,0
184,28511.74,0,0,1,0,0,0
253,120965.96,0,1,0,0,0,0
185,413317.25,0,1,0,0,0,0
698,6632.57,0,0,0,1,0,0
346,523463.83,0,1,0,0,0,0
36,324662.18,0,1,0,0,0,0
474,217797.98,1,0,0,0,0,0
16,365102.53,0,0,0,0,1,0
188,185855.31,1,0,0,0,0,0
141,982.09,0,0,0,1,0,0
687,4281.4,0,0,0,1,0,0
205,7468.16,0,0,0,1,0,0
42,293234.32,1,0,0,0,0,0
370,117936.3,0,1,0,0,0,0
276,271733.62,1,0,0,0,0,0
40,118588.39,1,0,0,0,0,0
305,38016.32,0,0,0,1,0,0
400,223526.82,1,0,0,0,0,0
231,81950.16,0,0,0,0,1,0
408,91060.44,0,0,0,1,0,0
334,3290.55,0,0,1,0,0,0
304,115795.34,0,1,0,0,0,0
134,142468.68,0,1,0,0,0,0
252,10597.53,0,0,0,1,0,0
15,18913.41,0,0,0,1,0,0
161,894562.89,0,0,0,0,1,0
180,12775.96,0,0,0,1,0,0
43,86229.48,0,1,0,0,0,0
397,26898.12,0,0,0,1,0,0
204,602.14,0,0,0,1,0,0
177,611157.57,0,0,0,0,1,0
185,44817.49,0,0,0,1,0,0
274,140486.94,1,0,0,0,0,0
206,750.38,0,0,0,1,0,0
39,199726.85,1,0,0,0,0,0
43,151856.5,0,1,0,0,0,0
346,278351.18,0,1,0,0,0,0
19,227697.86,0,1,0,0,0,0
15,251231.16,0,1,0,0,0,0
372,18610.03,0,0,0,1,0,0
278,10764.07,0,0,0,1,0,0
212,195292.16,0,1,0,0,0,0
137,48449.09,0,1,0,0,0,0
142,50318.82,0,1,0,0,0,0
166,12323.45,0,0,0,1,0,0
162,86447.1,0,1,0,0,0,0
164,21592.61,0,0,0,1,0,0
11,1856.64,0,0,1,0,0,0
307,190285.09,0,1,0,0,0,0
448,31103.3,0,0,0,1,0,0
335,444.53,0,0,0,1,0,0
253,30481.3,0,0,0,1,0,0
279,378748.39,0,1,0,0,0,0
323,1671.15,0,0,1,0,0,0
356,7960.27,0,0,0,1,0,0
9,272607.04,1,0,0,0,0,0
397,74882.16,0,1,0,0,0,0
353,274460.76,1,0,0,0,0,0
37,369931.9,0,1,0,0,0,0
377,61023.92,0,0,0,0,1,0
43,116916.88,0,1,0,0,0,0
234,31715.93,1,0,0,0,0,0
12,337324.05,0,1,0,0,0,0
371,929067.89,0,0,0,0,1,0
328,11309.14,0,0,0,1,0,0
1,314025.37,1,0,0,0,0,0
140,8666.97,0,0,0,1,0,0
208,93944.59,0,1,0,0,0,0
212,205456.78,0,1,0,0,0,0
355,191047.06,1,0,0,0,0,0
227,61259.64,0,1,0,0,0,0
137,14388.87,1,0,0,0,0,0
259,2871.63,0,0,0,1,0,0
276,84503.14,1,0,0,0,0,0
131,176312.25,0,1,0,0,0,0
180,220662.59,1,0,0,0,0,0
157,19769.54,0,0,0,1,0,0
14,18543.39,0,0,0,1,0,0
36,100426.1,0,1,0,0,0,0
41,77733.01,1,0,0,0,0,0
229,16715.25,0,0,0,1,0,0
352,5883.09,0,0,0,1,0,0
249,133842.96,0,1,0,0,0,0
329,202658.31,0,1,0,0,0,0
307,15960.28,0,0,0,1,0,0
335,489693.16,0,1,0,0,0,0
376,56804.67,0,1,0,0,0,0
324,335820.6,1,0,0,0,0,0
141,9917.42,0,0,0,1,0,0
275,5527.51,0,0,0,1,0,0
259,59489.39,1,0,0,0,0,0
235,24929.48,0,0,1,0,0,0
94,7987.46,0,0,0,1,0,0
210,3761.3,0,0,0,1,0,0
251,2532.46,0,0,0,1,0,0
419,423299.63,0,0,0,0,1,0
36,8491.46,0,0,0,1,0,0
396,53719.63,1,0,0,0,0,0
41,296570.25,1,0,0,0,0,0
42,10619.47,0,0,0,1,0,0
297,18701.49,0,0,0,1,0,0
227,15533.69,0,0,0,1,0,0
15,183722.47,0,1,0,0,0,0
305,102465.66,0,1,0,0,0,0
134,261700.57,0,1,0,0,0,0
43,13424.33,0,0,0,1,0,0
132,202497.75,0,1,0,0,0,0
323,22116.19,0,0,0,1,0,0
183,548295.29,0,1,0,0,0,0
12,194862.45,0,1,0,0,0,0
236,8854.36,0,0,0,1,0,0
301,70026.46,1,0,0,0,0,0
325,34655.36,0,0,0,1,0,0
403,34600.03,0,1,0,0,0,0
136,160938.43,0,1,0,0,0,0
155,640042.92,1,0,0,0,0,0
184,40008.37,0,0,0,0,1,0
209,261940.63,1,0,0,0,0,0
10,8878.35,0,0,0,1,0,0
355,21848.3,0,0,0,1,0,0
284,155938.59,0,1,0,0,0,0
522,217577.09,0,1,0,0,0,0
398,40886.73,0,1,0,0,0,0
11,3734.29,0,0,0,1,0,0
355,3244.68,0,0,0,1,0,0
545,24681.21,1,0,0,0,0,0
335,202332.8,1,0,0,0,0,0
43,129138.87,0,1,0,0,0,0
14,103597.65,0,1,0,0,0,0
185,364065.27,0,1,0,0,0,0
394,1412744.82,0,0,0,0,1,0
37,424130.46,0,1,0,0,0,0
36,72100.58,0,1,0,0,0,0
298,299896.84,1,0,0,0,0,0
38,42961.31,0,1,0,0,0,0
331,418115.27,0,1,0,0,0,0
179,209139.25,1,0,0,0,0,0
353,10443.79,0,0,0,1,0,0
260,15196.35,0,0,0,1,0,0
545,1435.41,0,0,0,1,0,0
394,16020.71,0,1,0,0,0,0
277,16792.51,0,1,0,0,0,0
287,47312.34,0,1,0,0,0,0
345,11451.01,0,0,0,1,0,0
166,143559.04,1,0,0,0,0,0
353,5797.79,0,0,0,1,0,0
186,93383.1,0,1,0,0,0,0
208,141626.89,0,1,0,0,0,0
181,1894.0,0,0,0,1,0,0
374,444954.31,0,1,0,0,0,0
277,144718.63,0,1,0,0,0,0
404,591995.79,0,0,0,0,1,0
525,29661.38,0,0,0,1,0,0
396,1028407.36,0,0,0,0,1,0
255,13616.35,0,0,0,1,0,0
358,4957.65,0,0,0,1,0,0
18,110211.96,0,1,0,0,0,0
261,16039.65,0,0,0,1,0,0
307,220215.87,1,0,0,0,0,0
239,226633.09,1,0,0,0,0,0
188,11308.54,0,0,0,1,0,0
261,12078.38,0,0,0,0,1,0
280,56227.69,1,0,0,0,0,0
34,467392.62,0,0,0,0,1,0
14,85160.56,0,1,0,0,0,0
47,125376.15,0,1,0,0,0,0
44,4769.77,0,1,0,0,0,0
206,296644.62,0,1,0,0,0,0
283,12066.27,0,0,0,1,0,0
183,52953.29,1,0,0,0,0,0
307,19953.26,0,0,0,1,0,0
210,177236.02,0,0,0,0,1,0
378,8287.27,0,0,0,1,0,0
356,44248.27,0,1,0,0,0,0
379,114265.62,1,0,0,0,0,0
308,3989.83,0,0,0,1,0,0
129,125617.18,0,1,0,0,0,0
21,98330.54,0,1,0,0,0,0
352,12002.93,0,0,0,1,0,0
212,140214.55,1,0,0,0,0,0
695,33019.34,0,0,0,0,1,0
331,96464.65,0,1,0,0,0,0
356,5266.1,0,0,0,1,0,0
321,256363.52,0,1,0,0,0,0
330,1092.95,0,0,0,1,0,0
207,16841.36,0,0,0,1,0,0
208,486.88,0,0,0,1,0,0
281,55380.14,0,1,0,0,0,0
203,18601.38,1,0,0,0,0,0
348,1413.57,0,0,1,0,0,0
186,3416.49,0,0,0,1,0,0
161,5534.2,0,0,0,1,0,0
286,2964.0,0,0,0,1,0,0
310,4138.37,0,0,0,1,0,0
139,3390.29,0,0,0,1,0,0
401,27882.25,0,0,0,1,0,0
228,478026.03,0,1,0,0,0,0
396,341209.08,1,0,0,0,0,0
355,88739.96,0,0,0,0,1,0
349,47539.72,0,0,0,1,0,0
298,5468.14,0,0,0,1,0,0
35,302402.0,1,0,0,0,0,0
189,95208.03,1,0,0,0,0,0
595,213126.37,0,1,0,0,0,0
306,305283.81,1,0,0,0,0,0
38,16288.34,0,0,0,1,0,0
275,61932.74,1,0,0,0,0,0
42,301173.06,0,1,0,0,0,0
376,13240.12,0,0,0,1,0,0
370,9723.4,0,0,0,1,0,0
10,254177.45,0,1,0,0,0,0
298,117499.93,1,0,0,0,0,0
157,231666.8,0,1,0,0,0,0
189,164390.6,0,1,0,0,0,0
401,130336.89,0,1,0,0,0,0
370,39280.4,0,1,0,0,0,0
17,266930.31,0,1,0,0,0,0
163,305093.55,0,1,0,0,0,0
596,7483.78,0,0,0,1,0,0
209,173959.45,1,0,0,0,0,0
360,6209.02,0,0,0,1,0,0
352,75278.8,0,1,0,0,0,0
36,6391.33,0,0,0,1,0,0
329,351584.97,1,0,0,0,0,0
298,164076.68,1,0,0,0,0,0
303,133491.98,0,1,0,0,0,0
17,12234.95,0,1,0,0,0,0
213,27899.25,0,0,0,1,0,0
144,19033.92,0,0,0,1,0,0
187,167135.79,0,1,0,0,0,0
133,367338.65,0,1,0,0,0,0
179,51434.78,0,0,0,1,0,0
182,20090.71,0,0,0,1,0,0
681,165260.63,1,0,0,0,0,0
230,2255.75,0,0,0,1,0,0
346,378538.68,0,1,0,0,0,0
522,15827.49,1,0,0,0,0,0
346,809.09,0,0,0,1,0,0
370,2073.34,0,0,0,1,0,0
234,133.21,1,0,0,0,0,0
257,117624.69,0,1,0,0,0,0
256,5898.44,0,0,0,1,0,0
378,22213.13,0,0,0,1,0,0
283,179024.04,0,1,0,0,0,0
256,66798.81,0,1,0,0,0,0
330,90328.69,0,0,0,0,1,0
183,293695.51,0,1,0,0,0,0
132,323480.9,0,1,0,0,0,0
225,641920.17,0,1,0,0,0,0
323,519025.21,0,0,0,0,1,0
394,61948.47,0,0,0,1,0,0
163,5178.53,0,0,0,1,0,0
394,24489.45,1,0,0,0,0,0
351,335854.91,0,1,0,0,0,0
184,767948.34,0,0,0,0,1,0
161,3702.47,0,0,0,1,0,0
229,15618.92,0,0,0,1,0,0
287,180115.12,0,1,0,0,0,0
158,213840.75,0,1,0,0,0,0
259,673.83,0,0,0,1,0,0
157,413515.37,0,0,0,0,1,0
283,13889.06,0,0,0,1,0,0
306,339557.36,1,0,0,0,0,0
396,128219.81,0,1,0,0,0,0
403,94619.95,0,1,0,0,0,0
285,74725.1,0,0,0,0,1,0
38,10370.6,0,1,0,0,0,0
394,244902.63,0,1,0,0,0,0
184,167729.93,0,1,0,0,0,0
347,19891.58,0,0,0,1,0,0
139,79471.21,1,0,0,0,0,0
325,2026.47,0,1,0,0,0,0
310,184078.37,0,1,0,0,0,0
42,34384.73,0,1,0,0,0,0
281,98067.79,0,1,0,0,0,0
373,13757.09,0,0,0,1,0,0
235,307011.84,0,1,0,0,0,0
306,150726.93,0,1,0,0,0,0
372,36559.82,1,0,0,0,0,0
373,5743.51,0,0,0,1,0,0
582,8595.68,0,0,0,1,0,0
354,25955.59,0,1,0,0,0,0
254,6348.12,0,0,0,1,0,0
161,292583.69,0,1,0,0,0,0
379,101561.2,1,0,0,0,0,0
301,10206.78,0,0,0,1,0,0
18,13915.95,0,0,0,1,0,0
187,102314.67,1,0,0,0,0,0
155,155776.06,1,0,0,0,0,0
330,358985.05,1,0,0,0,0,0
308,184.02,0,0,0,1,0,0
308,182676.37,0,1,0,0,0,0
331,27855.2,0,0,0,1,0,0
145,3999.48,0,0,0,1,0,0
42,4811.17,0,0,0,1,0,0
375,20396.7,0,0,0,1,0,0
378,194828.95,1,0,0,0,0,0
187,101993.36,1,0,0,0,0,0
10,3041.74,0,0,0,1,0,0
9,78055.73,0,1,0,0,0,0
12,22894.21,0,0,0,1,0,0
239,5123.17,0,1,0,0,0,0
165,23309.57,0,0,0,1,0,0
277,247197.5,1,0,0,0,0,0
301,352315.89,0,0,0,0,1,0
212,86263.4,0,1,0,0,0,0
354,7992.35,0,0,0,1,0,0
399,65859.29,0,0,0,1,0,0
546,143047.53,0,1,0,0,0,0
227,1489576.48,0,0,0,0,1,0
9,25376.8,0,0,0,1,0,0
306,319546.12,0,1,0,0,0,0
36,4232.98,0,0,0,1,0,0
399,187626.77,0,1,0,0,0,0
279,628.78,0,0,0,1,0,0
35,276103.46,0,1,0,0,0,0
17,59202.36,0,1,0,0,0,0
207,17653.81,0,0,0,1,0,0
355,498254.52,0,1,0,0,0,0
160,220366.14,0,1,0,0,0,0
235,61571.74,0,1,0,0,0,0
374,428716.71,0,0,0,0,1,0
181,70793.99,1,0,0,0,0,0
259,696757.58,0,0,0,0,1,0
215,14631.23,0,0,0,1,0,0
181,36060.63,0,1,0,0,0,0
255,67252.51,0,0,0,0,1,0
373,26940.3,0,1,0,0,0,0
252,6576.9,0,0,0,1,0,0
156,64324.22,0,1,0,0,0,0
259,915.05,0,0,0,1,0,0
164,9129.84,0,0,0,1,0,0
370,22836.43,0,1,0,0,0,0
261,12060.81,0,1,0,0,0,0
187,276328.05,1,0,0,0,0,0
617,22772.48,0,0,0,1,0,0
34,22579.77,1,0,0,0,0,0
159,5730.12,0,0,0,1,0,0
380,399.57,0,0,1,0,0,0
165,221074.98,1,0,0,0,0,0
20,98202.44,0,1,0,0,0,0
327,10443.62,0,0,0,1,0,0
212,1208.59,0,0,0,1,0,0
353,11511.56,0,0,0,1,0,0
34,231176.83,0,1,0,0,0,0
211,24020.66,0,0,0,1,0,0
37,983829.44,0,0,0,0,1,0
40,295319.16,0,1,0,0,0,0
551,5406.26,0,0,0,1,0,0
236,156587.89,0,0,0,0,1,0
331,169531.17,0,1,0,0,0,0
39,3879.75,0,0,0,1,0,0
159,1851.92,0,0,0,1,0,0
375,13683.61,1,0,0,0,0,0
19,17088.9,0,0,0,1,0,0
134,97807.96,1,0,0,0,0,0
21,2090.15,0,0,0,1,0,0
350,3296.34,0,0,0,1,0,0
379,14498.66,0,0,1,0,0,0
234,325819.75,1,0,0,0,0,0
234,295037.05,0,1,0,0,0,0
136,4939.14,0,0,0,1,0,0
34,247566.38,1,0,0,0,0,0
683,28720.96,0,1,0,0,0,0
260,116482.54,0,0,0,0,1,0
9,273144.1,1,0,0,0,0,0
396,639621.78,0,1,0,0,0,0
184,2414.29,0,0,0,1,0,0
303,216332.52,0,1,0,0,0,0
524,7581.17,0,0,0,1,0,0
161,21779.3,0,0,0,1,0,0
404,137217.07,0,1,0,0,0,0
163,226874.51,0,1,0,0,0,0
22,4015.35,0,0,0,1,0,0
156,3706.24,0,0,0,1,0,0
16,183540.93,1,0,0,0,0,0
278,115790.6,1,0,0,0,0,0
330,242943.59,1,0,0,0,0,0
164,119.73,0,0,0,1,0,0
22,236098.92,1,0,0,0,0,0
9,124279.86,0,1,0,0,0,0
178,140334.62,1,0,0,0,0,0
209,5851.63,0,0,0,1,0,0
139,8834.65,1,0,0,0,0,0
15,142648.97,0,1,0,0,0,0
394,71360.27,1,0,0,0,0,0
95,11237.04,0,0,0,1,0,0
235,7178.7,0,0,0,1,0,0
165,200065.76,1,0,0,0,0,0
203,8358.48,0,0,0,1,0,0
253,6150.02,0,0,0,1,0,0
143,237498.58,1,0,0,0,0,0
263,4856.17,0,0,0,1,0,0
379,113617.07,0,0,0,0,1,0
179,48463.89,0,1,0,0,0,0
399,1333.64,0,1,0,0,0,0
135,250837.02,0,0,0,0,1,0
166,145993.59,1,0,0,0,0,0
545,12033.21,0,0,0,1,0,0
400,3718.45,0,0,0,1,0,0
153,1756.18,0,0,0,1,0,0
284,4831.84,0,0,0,0,1,0
160,108860.98,1,0,0,0,0,0
348,8751.13,0,0,0,1,0,0
306,218590.79,0,1,0,0,0,0
202,195404.28,1,0,0,0,0,0
226,1799.84,0,0,0,1,0,0
19,7071.92,0,0,0,1,0,0
280,11360.2,0,0,0,1,0,0
374,55136.09,0,1,0,0,0,0
201,57998.83,1,0,0,0,0,0
398,193060.31,0,1,0,0,0,0
353,7772.82,0,0,0,1,0,0
348,327544.91,0,0,0,0,1,0
372,335600.26,0,1,0,0,0,0
131,31247.26,0,0,0,1,0,0
163,38651.35,1,0,0,0,0,0
307,144442.42,0,1,0,0,0,0
349,81760.31,1,0,0,0,0,0
280,4733.58,0,0,0,1,0,0
398,780139.6,0,0,0,0,1,0
275,89354.92,0,1,0,0,0,0
9,3355.16,0,0,0,1,0,0
302,283118.69,0,1,0,0,0,0
370,3850.46,0,0,0,1,0,0
16,547581.43,0,0,0,0,1,0
12,13594.53,0,0,0,1,0,0
276,303723.46,0,1,0,0,0,0
394,27414.76,0,1,0,0,0,0
185,214044.08,0,1,0,0,0,0
274,21835.87,0,0,0,1,0,0
351,144593.25,1,0,0,0,0,0
142,398045.45,1,0,0,0,0,0
252,14797.73,0,0,0,1,0,0
373,308560.75,1,0,0,0,0,0
347,26892.2,0,0,0,1,0,0
349,39240.33,0,1,0,0,0,0
375,46196.69,0,1,0,0,0,0
346,602750.32,0,0,0,0,1,0
347,115776.0,1,0,0,0,0,0
589,52342.19,0,1,0,0,0,0
355,149634.37,0,1,0,0,0,0
188,483.23,0,0,0,1,0,0
249,113388.63,1,0,0,0,0,0
135,3320.17,0,0,0,1,0,0
307,283537.37,0,1,0,0,0,0
399,42052.83,0,0,0,1,0,0
211,7510.04,0,0,0,1,0,0
237,229458.88,1,0,0,0,0,0
